"131","32240","Snowy Gryphon","They love lions in Stormwind, and the gryphon is half lion. Of course they might not like which half. -Gryphon Master Talonaxe","|cFFFFD200Vendor: |rTannec Stonebeak|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","2","0","4"
"132","32242","Swift Blue Gryphon","The Horde had dragons, we had the gryphons. We won that war. - Ilsa Blusterbrew","|cFFFFD200Vendor: |rTannec Stonebeak|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","2","0","4"
"133","32243","Tawny Wind Rider","After being freed from vicious harpies by Cairne and Thrall, many of these creatures became valuable companions of the Horde.","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","2","0","4"
"134","32244","Blue Wind Rider","After being freed from vicious harpies by Cairne and Thrall, many of these creatures became valuable companions of the Horde.","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","2","0","4"
"135","32245","Green Wind Rider","After being freed from vicious harpies by Cairne and Thrall, many of these creatures became valuable companions of the Horde.","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","0","4"
"136","32246","Swift Red Wind Rider","I still don't get why they fly faster when you put armor on them. -Drakma","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","2","0","4"
"137","32289","Swift Red Gryphon","The Horde had dragons, we had the gryphons. We won that war. - Ilsa Blusterbrew","|cFFFFD200Vendor: |rTannec Stonebeak|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","2","0","4"
"138","32290","Swift Green Gryphon","The Horde had dragons, we had the gryphons. We won that war. - Ilsa Blusterbrew","|cFFFFD200Vendor: |rTannec Stonebeak|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","2","0","4"
"139","32292","Swift Purple Gryphon","The Horde had dragons, we had the gryphons. We won that war. - Ilsa Blusterbrew","|cFFFFD200Vendor: |rTannec Stonebeak|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","2","0","4"
"140","32295","Swift Green Wind Rider","I still don't get why they fly faster when you put armor on them. -Drakma","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","2","0","4"
"141","32296","Swift Yellow Wind Rider","I still don't get why they fly faster when you put armor on them. -Drakma","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","2","0","4"
"142","32297","Swift Purple Wind Rider","I still don't get why they fly faster when you put armor on them. -Drakma","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","196","2","0","4"
"145","33630","Blue Mechanostrider","""The terradynamic exo-plotters are conjoined by hydraulic imaging to the equilibrium enhancers..."" -Binjy Featherwhistle","|cFFFFD200Vendor: |rMilli Featherwhistle|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","64","2","0","4"
"146","33660","Swift Pink Hawkstrider","""Their plumage is more beautiful than any other. Subtlety is for the birds! I mean... other birds."" -Viera Sunwhisper","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","44"
"147","34406","Brown Elekk","Patient and strong, the Elekk exemplify the Draenei attitude towards the hardships of life.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"149","34767","Thalassian Charger","Basking in the power of M'uru has strengthened its will.","|cFFFFD200Paladin|r","0","230","4","1","27944","4"
"150","34769","Thalassian Warhorse","A loyal companion to any who would protect Silvermoon.","|cFFFFD200Paladin|r","0","230","4","1","27944","4"
"151","34790","Dark War Talbuk","Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened.","|cFFFFD200Vendor: |rAldraan (Alliance)|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_MISC_RUNE_08.BLP:0|t20|TINTERFACE\ICONS\INV_MISC_RUNE_09.BLP:0|t|n|n|cFFFFD200Vendor: |rCoreiel (Horde)|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_MISC_RUNE_08.BLP:0|t20|TINTERFACE\ICONS\INV_MISC_RUNE_09.BLP:0|t","0","230","0","2","0","45"
"152","34795","Red Hawkstrider","Some of our brethren prefer horses, but the hawkstrider will always be the true symbol of Silvermoon. -Winaestra","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","44"
"153","34896","Cobalt War Talbuk","Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"154","34897","White War Talbuk","Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"155","34898","Silver War Talbuk","Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"156","34899","Tan War Talbuk","Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"157","35018","Purple Hawkstrider","Some of our brethren prefer horses, but the hawkstrider will always be the true symbol of Silvermoon. -Winaestra","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","44"
"158","35020","Blue Hawkstrider","Some of our brethren prefer horses, but the hawkstrider will always be the true symbol of Silvermoon. -Winaestra","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","44"
"159","35022","Black Hawkstrider","Some of our brethren prefer horses, but the hawkstrider will always be the true symbol of Silvermoon. -Winaestra","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","44"
"160","35025","Swift Green Hawkstrider","Their plumage is more beautiful than any other. Subtlety is for the birds! I mean... other birds. -Viera Sunwhisper","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","44"
"161","35027","Swift Purple Hawkstrider","Their plumage is more beautiful than any other. Subtlety is for the birds! I mean... other birds. -Viera Sunwhisper","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","44"
"162","35028","Swift Warstrider","You watch what happens when their master is attacked and you will see those birds in a whole new light. - Raider Bork","|cFFFFD200Vendor: |rRaider Bork|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r2000|TINTERFACE\PVPFRAME\PVPCurrency-Honor-Horde.blp:0|t","0","230","0","2","0","44"
"163","35710","Gray Elekk","Patient and strong, the Elekk exemplify the Draenei attitude towards the hardships of life.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"164","35711","Purple Elekk","Patient and strong, the Elekk exemplify the Draenei attitude towards the hardships of life.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"165","35712","Great Green Elekk","An alpha member of the herd, this elekk is a prime example of the mighty creatures which thunder through Northern Nagrand.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"166","35713","Great Blue Elekk","An alpha member of the herd, this elekk is a prime example of the mighty creatures which thunder through Northern Nagrand.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"167","35714","Great Purple Elekk","An alpha member of the herd, this elekk is a prime example of the mighty creatures which thunder through Northern Nagrand.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"168","36702","Fiery Warhorse","Was one of the most vicious steeds stabled in Karazhan.","|cFFFFD200Drop: |rAttumen the Huntsman|n|cFFFFD200Location:|r Karazhan","0","230","0","0","0","4"
"169","37015","Swift Nether Drake","The most aggressive nether drakes were awarded those heroes who showed significant prowess and commitment in the gladiatorial arena.","|cFFFFD200Legacy|r","0","248","192","5","0","4"
"170","39315","Cobalt Riding Talbuk","The orcs once hunted these graceful herd animals as part of the om'riggor rite of passage ceremony.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"171","39316","Dark Riding Talbuk","The orcs once hunted these graceful herd animals as part of the om'riggor rite of passage ceremony.","|cFFFFD200Vendor: |rAldraan (Alliance)|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Cost: |r70|TINTERFACE\ICONS\INV_MISC_RUNE_08.BLP:0|t15|TINTERFACE\ICONS\INV_MISC_RUNE_09.BLP:0|t|n|n|cFFFFD200Vendor: |rCoreiel (Horde)|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Cost: |r70|TINTERFACE\ICONS\INV_MISC_RUNE_08.BLP:0|t15|TINTERFACE\ICONS\INV_MISC_RUNE_09.BLP:0|t","0","230","0","2","0","45"
"172","39317","Silver Riding Talbuk","The orcs once hunted these graceful herd animals as part of the om'riggor rite of passage ceremony.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"173","39318","Tan Riding Talbuk","The orcs once hunted these graceful herd animals as part of the om'riggor rite of passage ceremony.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"174","39319","White Riding Talbuk","The orcs once hunted these graceful herd animals as part of the om'riggor rite of passage ceremony.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","2","0","45"
"176","39798","Green Riding Nether Ray","Nether Rays are among the most trusted, versatile mounts in all of Outland and beyond.","|cFFFFD200Vendor: |rGrella|n|cFFFFD200Zone: |rTerokkar Forest, Outland|n|cFFFFD200Faction: |rSha'tari Skyguard - Exalted|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","0","2","0","4"
"177","39800","Red Riding Nether Ray","Nether Rays are among the most trusted, versatile mounts in all of Outland and beyond.","|cFFFFD200Vendor: |rGrella|n|cFFFFD200Zone: |rTerokkar Forest, Outland|n|cFFFFD200Faction: |rSha'tari Skyguard - Exalted|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","0","2","0","4"
"178","39801","Purple Riding Nether Ray","Nether Rays are among the most trusted, versatile mounts in all of Outland and beyond.","|cFFFFD200Vendor: |rGrella|n|cFFFFD200Zone: |rTerokkar Forest, Outland|n|cFFFFD200Faction: |rSha'tari Skyguard - Exalted|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","0","2","0","4"
"179","39802","Silver Riding Nether Ray","Nether Rays are among the most trusted, versatile mounts in all of Outland and beyond.","|cFFFFD200Vendor: |rGrella|n|cFFFFD200Zone: |rTerokkar Forest, Outland|n|cFFFFD200Faction: |rSha'tari Skyguard - Exalted|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","0","2","0","4"
"180","39803","Blue Riding Nether Ray","Nether Rays are among the most trusted, versatile mounts in all of Outland and beyond.","|cFFFFD200Vendor: |rGrella|n|cFFFFD200Zone: |rTerokkar Forest, Outland|n|cFFFFD200Faction: |rSha'tari Skyguard - Exalted|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","128","2","0","4"
"183","40192","Ashes of Al'ar","Al'ar was the beloved pet of Kael'thas Sunstrider, who often boasted that death would never claim it. Perhaps he was right.","|cFFFFD200Drop: |rKael'thas Sunstrider|n|cFFFFD200Location: |rThe Eye, Tempest Keep","0","248","128","0","0","43"
"185","41252","Raven Lord","The rest be forgotten to walk upon the ground, clipped wings and shame. -Word of the Raven","|cFFFFD200Drop:|r Anzu|n|cFFFFD200Zone: |rSethekk Halls (Heroic)","0","230","0","0","0","4"
"186","41513","Onyx Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rOnyxien the Onyx Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","1","0","4"
"187","41514","Azure Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rSuraku the Azure Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","1","0","4"
"188","41515","Cobalt Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rJorus the Cobalt Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","1","0","4"
"189","41516","Purple Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rMalfas the Purple Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","1","0","4"
"190","41517","Veridian Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rZoya the Veridian Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","1","0","4"
"191","41518","Violet Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rVoranaku the Violet Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","1","0","4"
"196","42776","Spectral Tiger","In true goblin fashion, Landro Longshot has put a stranglehold on the distribution of these mysterious incorporeal mounts.","|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay","0","230","64","8","0","4"
"197","42777","Swift Spectral Tiger","Historians claim that these incorporeal beasts were created when Draenor exploded, unleashing energies that warped the world's flora and fauna.","|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay","0","230","64","8","0","4"
"199","43688","Amani War Bear","Only the swiftest heroes venturing into the troll temple of Zul'Aman were able to subdue these rare battle mounts.","|cFFFFD200Legacy|r","0","230","64","0","0","4"
"201","43899","Brewfest Ram","Brewers retired this mount from active advertising service after complaints that the beasts were ""too temperamental"" to control in major cities.","|cFFFFD200Legacy|r","0","230","64","6","0","4"
"202","43900","Swift Brewfest Ram","Dwarves attribute this breed's even temperament to rigorous training, but other races argue that a daily diet of strong ale has something to do with it.","|cFFFFD200Drop:|r Keg-Shaped Treasure Chest|n|cFFFFD200Holiday:|r Brewfest","0","230","0","0","0","4"
"203","43927","Cenarion War Hippogryph","Members of the Cenarion Circle have shared a long and prosperous partnership with their hippogryph allies. When conflict is unavoidable, the Cenarion War Hippogryph is called into service.","|cFFFFD200Vendor: |rFedryen Swiftspear|n|cFFFFD200Zone: |rZangarmarsh, Outland|n|cFFFFD200Faction: |rCenarion Expedition - Exalted|n|cFFFFD200Cost: |r2000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","128","2","0","4"
"204","44151","Turbo-Charged Flying Machine","Only the most talented engineers have the courage and the mental stamina to create a flying machine that boasts stability and safety.  Turbo-charging one is just crazy!","|cFFFFD200Profession: |rEngineering","0","248","128","3","27941","4"
"205","44153","Flying Machine","The backbone of the Alliance air force is comprised predominantly of gnomish flying machines due to their maneuverability and speed.","|cFFFFD200Profession: |rEngineering","0","248","128","3","27941","4"
"206","44317","Merciless Nether Drake","The most aggressive nether drakes were awarded those heroes who showed significant prowess and commitment in the gladiatorial arena.","|cFFFFD200Legacy|r","0","248","192","5","0","4"
"207","44744","Merciless Nether Drake","The most aggressive nether drakes were awarded those heroes who showed significant prowess and commitment in the gladiatorial arena.","|cFFFFD200Legacy|r","0","248","192","5","0","4"
"211","46197","X-51 Nether-Rocket","First designed as a booster for a much larger rocket, the X-51 was determined to give the perfect thrust capacity for a single rider payload.","|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay","0","248","64","8","0","4"
"212","46199","X-51 Nether-Rocket X-TREME","What it lacks in safety features it more than makes up for in speed and style.  Not for the faint of heart.","|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay","0","248","64","8","0","4"
"213","46628","Swift White Hawkstrider","I may question Prince Kael'thas's loyalties, but never his style. -Elrodan","|cFFFFD200Drop: |rKael'thas Sunstrider|n|cFFFFD200Zone: |rMagisters' Terrace","0","230","0","0","0","44"
"219","48025","Headless Horseman's Mount","Be it into the flood, or into the fire, this one will go where you require.","|cFFFFD200Drop:|r Loot-Filled Pumpkin|n|cFFFFD200Holiday:|r Hallow's End|n","0","248","0","0","0","4"
"220","48027","Black War Elekk","Uniquely aggressive and pugnacious elekk bulls are culled from the herd and sold to Ethereal traders. The traders then train the bulls for combat and sell them to owners unconcerned about safety.","|cFFFFD200Vendor: |rLieutenant Karter|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r2000|TINTERFACE\PVPFRAME\PVPCurrency-Honor-Alliance.blp:0|t","0","230","0","2","0","44"
"221","48778","Acherus Deathcharger","Some horses merely adopt the dark. This horse was born in it, molded by it.","|cFFFFD200Trainer:|r Death Knight|n","0","230","0","2","27942","4"
"222","48954","Swift Zhevra","Zhevras are rarely used as mounts in Azeroth due to their stubborn nature and tendency to bite.","|cFFFFD200Recruit-a-Friend |r","0","230","64","7","0","4"
"223","49193","Vengeful Nether Drake","The most aggressive nether drakes were awarded those heroes who showed significant prowess and commitment in the gladiatorial arena.","|cFFFFD200Legacy|r","0","248","192","5","0","4"
"224","49322","Swift Zhevra","Zhevras are rarely used as mounts in Azeroth due to their stubborn nature and tendency to bite.","|cFFFFD200Recruit-a-Friend |r","0","230","0","7","0","4"
"225","49378","Brewfest Riding Kodo","You can't remember exactly how you got this mount. Then again, you can't remember much of anything that happens at Brewfest.","|cFFFFD200Legacy|r","0","230","64","6","0","4"
"226","49379","Great Brewfest Kodo","Coren Direbrew won this prize after drinking a Tauren druid under the table - and the druid was in bear form. It was one of Direbrew's proudest moments.","|cFFFFD200Drop:|r Keg-Shaped Treasure Chest|n|cFFFFD200Holiday:|r Brewfest","0","230","0","0","0","4"
"230","51412","Big Battle Bear","He's big, he's ready for battle, and he's a bear. What more could you want in a mount?","|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay","0","230","64","8","0","4"
"236","54729","Winged Steed of the Ebon Blade","Dead or alive, you're coming with me.","|cFFFFD200Vendor: |rDread Commander Thalanor|n|cFFFFD200Zone: |rEastern Plaguelands|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","128","2","27942","4"
"237","54753","White Polar Bear","The frost vrykul believe that wearing a necklace of polar bear claws will grant them otherworldly strength.","|cFFFFD200Drop:|r Hyldnir Spoils|n|cFFFFD200Location:|r The Storm Peaks","0","230","0","0","0","4"
"238","55164","Swift Spectral Gryphon","Even the dead need a lift every now and then.","|cFFFFD200Legacy|r","0","242","64","5","0","4"
"240","55531","Mechano-Hog","Difficult to build and to maintain, these hogs more than make up for their expense through sheer cool factor.","|cFFFFD200Profession: |rEngineering","0","230","4","3","0","4"
"241","58615","Brutal Nether Drake","The most aggressive nether drakes were awarded those heroes who showed significant prowess and commitment in the gladiatorial arena.","|cFFFFD200Legacy|r","0","248","192","2","0","4"
"243","58983","Big Blizzard Bear","Whenever you ride this mount, you feel the urge to shout, ""Cry havoc and let slip the murlocs of war!""","|cFFFFD200Promotion:|r BlizzCon|n","0","230","0","7","0","4"
"246","59567","Azure Drake","Always speak politely to an enraged dragon.","|cFFFFD200Drop:|r Alexstrasza's Gift|n|cFFFFD200Location:|r Eye of Eternity","0","248","128","0","0","4"
"247","59568","Blue Drake","Come not between the dragon and his wrath.","|cFFFFD200Drop:|r Alexstrasza's Gift|n|cFFFFD200Location:|r Eye of Eternity","0","248","128","0","0","4"
"248","59569","Bronze Drake","Lost time is never found again. Oh, never mind I found it. -Chronormu","|cFFFFD200Drop: |rInfinite Corruptor|n|cFFFFD200Zone: |rThe Culling of Stratholme","0","248","128","0","0","4"
"249","59570","Red Drake","You should never listen to minstrels' fancies. A dragon would never hurt a soul, unless they tried to hurt him first.","|cFFFFD200Vendor: |rCielstrasza|n|cFFFFD200Zone: |rDragonblight|n|cFFFFD200Faction: |rThe Wyrmrest Accord - Exalted|n|cFFFFD200Cost: |r2000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","128","2","0","4"
"250","59571","Twilight Drake","But the most important rule, the rule you can never forget, no matter how much he cries, no matter how much he begs, never feed him after midnight.","|cFFFFD200Drop:|r Sartharion|n|cFFFFD200Location:|r The Obsidian Sanctum","0","248","128","0","0","4"
"251","59572","Black Polar Bear","The taunka use black polar bear pelts in their religious rites, usually at the funerals of those who hunt black polar bears.","|cFFFFD200Legacy|r","0","230","64","2","0","4"
"253","59650","Black Drake","It never pays to leave a live dragon out of the equation.","|cFFFFD200Drop:|r Sartharion","0","248","128","0","0","4"
"254","59785","Black War Mammoth","Normally placid beasts, these intelligent animals form a strong bond with their riders, making them loyal and fearless in battle.","|cFFFFD200Vendor: |rKnight Dameron|n|cFFFFD200Zone: |rWintergrasp|n|cFFFFD200Cost: |r2000|TINTERFACE\PVPFRAME\PVPCurrency-Honor-Alliance.blp:0|t","0","230","4","2","0","45"
"255","59788","Black War Mammoth","Sure-footed and unflappable, these dark-furred mammoths are prized for their steady temperament going into battle.","|cFFFFD200Vendor: |rStone Guard Mukar|n|cFFFFD200Zone: |rWintergrasp|n|cFFFFD200Cost: |r2000|TINTERFACE\PVPFRAME\PVPCurrency-Honor-Horde.blp:0|t","0","230","4","2","0","45"
"256","59791","Wooly Mammoth","Directly descended from the original progenitor of the mammoth race, wooly mammoths are considered more feral and primal than their shorter-haired cousins.","|cFFFFD200Vendor: |rMei Francis|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","4","2","0","45"
"257","59793","Wooly Mammoth","This wild variant of the mammoth is not bred for riding. Most wooly mammoths are captured in the wild and tamed by their riders, resulting in a fierce, cunning mount.","|cFFFFD200Vendor: |rMei Francis|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","4","2","0","45"
"258","59797","Ice Mammoth","The Sons of Hodir believe that riding an ice-white mammoth will protect the rider from frostbite and snow blindness.","|cFFFFD200Vendor: |rLillehoff|n|cFFFFD200Zone: |rThe Storm Peaks|n|cFFFFD200Faction: |rThe Sons of Hodir - Revered|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","4","2","0","45"
"259","59799","Ice Mammoth","Many ice giants claim that they have trained their favored white mammoths to trigger avalanches with their trumpeting calls.","|cFFFFD200Vendor: |rLillehoff|n|cFFFFD200Zone: |rThe Storm Peaks|n|cFFFFD200Faction: |rThe Sons of Hodir - Revered|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","4","2","0","45"
